VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;30;-0.9;-0.898551723;862;0.957777778;30;0.007195609;0
SAR;30;-0.9;-0.885398488;753;0.836666667;30;0.020106787;0
SAR;30;-0.9;-0.906899856;855;0.95;30;0.007716642;0
SAR;30;-0.9;-0.868773166;759;0.843333333;30;0.019016936;0
SAR;30;-0.9;-0.905000553;879;0.976666667;30;0.006059953;0
SAR;30;-0.9;-0.87326283;781;0.867777778;30;0.015588245;0
SAR;30;-0.9;-0.890611423;793;0.881111111;30;0.013981084;0
SAR;30;-0.9;-0.90290961;863;0.958888889;30;0.007124147;0
SAR;30;-0.9;-0.905604547;887;0.985555556;30;0.005582839;0
SAR;30;-0.9;-0.895809597;738;0.82;30;0.022993804;0
SAR;30;-0.9;-0.889802039;876;0.973333333;30;0.006250023;0
SAR;30;-0.9;-0.90875869;844;0.937777778;30;0.008603161;0
SAR;30;-0.9;-0.893405134;835;0.927777778;30;0.009386596;0
SAR;30;-0.9;-0.900895698;824;0.915555556;30;0.01044295;0
SAR;30;-0.9;-0.896259041;762;0.846666667;30;0.018573865;0
SAR;30;-0.9;-0.897904503;888;0.986666667;30;0.005527747;0
SAR;30;-0.9;-0.904029617;844;0.937777778;30;0.008601547;0
SAR;30;-0.9;-0.883340589;879;0.976666667;30;0.006063672;0
SAR;30;-0.9;-0.904900364;737;0.818888889;30;0.023224049;0
SAR;30;-0.9;-0.893125347;864;0.96;30;0.007052832;0
SAR;30;-0.9;-0.892991439;888;0.986666667;30;0.005529095;0
SAR;30;-0.9;-0.898713971;884;0.982222222;30;0.005759226;0
SAR;30;-0.9;-0.917962305;779;0.865555556;30;0.015955731;0
SAR;30;-0.9;-0.912951622;832;0.924444444;30;0.009674386;0
