"","Var","N","RhoRef","RhoEst","k","Theta","Contador","SMAUP","Smaup_New","Rechazos"
"699","SAR3_0.9",30,0.9,0.900873229454,253,0.281111111111,30,0.0408300910582,0.140804386665873,0
"700","SAR4_0.9",30,0.9,0.873804530808,791,0.878888888889,30,0.136876000731,0.0111196624559419,0
"701","SAR0_0.9",30,0.9,0.883452171969,839,0.932222222222,30,0.150294948403,0.00822019926006918,0
"702","SAR1_0.9",30,0.9,0.890593325154,847,0.941111111111,30,0.152570601458,0.00781029821741266,0
"703","SAR2_0.9",30,0.9,0.916831990577,591,0.656666666667,30,0.0839818048279,0.0340757276299654,0
"704","SAR3_0.9",30,0.9,0.897460198269,193,0.214444444444,30,0.0400593437546,0.173187510546199,0
"705","SAR4_0.9",30,0.9,0.907170516573,233,0.258888888889,30,0.0394148430074,0.147334290309973,0
"706","SAR0_0.9",30,0.9,0.902698247212,495,0.55,30,0.066574787592,0.0556564288049153,0
"707","SAR1_0.9",30,0.9,0.9056416211,119,0.132222222222,30,0.0431984152668,0.23155600172346,0
"708","SAR2_0.9",30,0.9,0.899998214781,145,0.161111111111,30,0.0414272466804,0.207371172938938,0
"709","SAR3_0.9",30,0.9,0.889272981461,847,0.941111111111,30,0.152574929131,0.00781071059391519,0
"710","SAR4_0.9",30,0.9,0.892061259022,831,0.923333333333,30,0.14793187879,0.00864144746297195,0
"711","SAR0_0.9",30,0.9,0.920701205265,719,0.798888888889,30,0.115481568138,0.0168737781962012,0
"712","SAR1_0.9",30,0.9,0.882821921043,681,0.756666666667,30,0.10743952015,0.0213874808646476,0
"713","SAR2_0.9",30,0.9,0.90890203665,471,0.523333333333,30,0.0620643193267,0.0615192600388153,0
"714","SAR3_0.9",30,0.9,0.910144678501,821,0.912222222222,30,0.144844664005,0.00918427800245938,0
"715","SAR4_0.9",30,0.9,0.86841818874,447,0.496666666667,30,0.0625110945349,0.0733029773052446,0
"716","SAR0_0.9",30,0.9,0.886964992626,261,0.29,30,0.042758515213,0.142632191853558,0
"717","SAR1_0.9",30,0.9,0.91657294967,291,0.323333333333,30,0.0411507291634,0.119617341849741,0
"718","SAR2_0.9",30,0.9,0.903631410823,345,0.383333333333,30,0.0468191844291,0.103099045150478,0
"719","SAR3_0.9",30,0.9,0.905572456648,213,0.236666666667,30,0.0391766206188,0.157897634918324,0
"720","SAR4_0.9",30,0.9,0.884375623887,689,0.765555555556,30,0.109359997344,0.0204077342453445,0
"721","SAR0_0.9",30,0.9,0.914140891854,855,0.95,30,0.154872917342,0.00741827129167212,0
"722","SAR1_0.9",30,0.9,0.890501038153,291,0.323333333333,30,0.0440013756564,0.128087667208683,0
"723","SAR2_0.9",30,0.9,0.869316920163,781,0.867777777778,30,0.134226145316,0.0118396256842646,0
"724","SAR3_0.9",30,0.9,0.878726105945,587,0.652222222222,30,0.0861247056529,0.0361268297667919,0
"725","SAR4_0.9",30,0.9,0.906685818331,719,0.798888888889,30,0.116098622259,0.0169738562449645,0
"726","SAR0_0.9",30,0.9,0.909452752004,783,0.87,30,0.133829106183,0.0115982127823334,0
"727","SAR1_0.9",30,0.9,0.904718235017,617,0.685555555556,30,0.0907174791581,0.0300510399446006,0
"728","SAR2_0.9",30,0.9,0.892801649749,855,0.95,30,0.154891034445,0.0074218392666802,0
"729","SAR3_0.9",30,0.9,0.888583956416,587,0.652222222222,30,0.0853425787785,0.0357785557166601,0
"730","SAR4_0.9",30,0.9,0.893785186339,765,0.85,30,0.129163197798,0.0129802952560291,0
"731","SAR0_0.9",30,0.9,0.909975187665,637,0.707777777778,30,0.0950247027924,0.0268643310362225,0
"732","SAR1_0.9",30,0.9,0.914947287286,751,0.834444444444,30,0.124582246251,0.0140287004483308,0
"733","SAR2_0.9",30,0.9,0.900776714595,385,0.427777777778,30,0.0512508212033,0.0894461534628378,0
"734","SAR3_0.9",30,0.9,0.899845976517,549,0.61,30,0.0766748116835,0.0429924340244018,0
"735","SAR4_0.9",30,0.9,0.914739670513,857,0.952222222222,30,0.155468307385,0.00732474276055444,0
"736","SAR0_0.9",30,0.9,0.912500860728,241,0.267777777778,30,0.039070231052,0.141452053091737,0
"737","SAR1_0.9",30,0.9,0.900945376873,889,0.987777777778,30,0.164899397029,0.00596432526747991,0
"738","SAR2_0.9",30,0.9,0.921152889849,75,0.0833333333333,30,0.0502963340764,0.298606145306883,0
"739","SAR3_0.9",30,0.9,0.915157466209,689,0.765555555556,30,0.107727376992,0.0200746053438484,0
"740","SAR4_0.9",30,0.9,0.880166306734,705,0.783333333333,30,0.113642509213,0.0186351974286441,0
"741","SAR0_0.9",30,0.9,0.893184328525,785,0.872222222222,30,0.134775649586,0.0114957120835764,0
"742","SAR1_0.9",30,0.9,0.894646323881,107,0.118888888889,30,0.0465279267017,0.257064233521422,0
"743","SAR2_0.9",30,0.9,0.879934567832,127,0.141111111111,30,0.0457870691176,0.240826804976866,0
"744","SAR3_0.9",30,0.9,0.884637383419,367,0.407777777778,30,0.051012942156,0.0992148359476825,0
"745","SAR4_0.9",30,0.9,0.893751597538,139,0.154444444444,30,0.042711214884,0.217426946325676,0
"746","SAR0_0.9",30,0.9,0.886639936936,199,0.221111111111,30,0.0413453942262,0.175249115678712,0
"747","SAR1_0.9",30,0.9,0.898632057899,183,0.203333333333,30,0.040030891027,0.178838429153036,0
"748","SAR2_0.9",30,0.9,0.871327719468,853,0.947777777778,30,0.154339838819,0.00752142989319822,0
"749","SAR3_0.9",30,0.9,0.895645828048,501,0.556666666667,30,0.0682594250214,0.0546649172204501,0
"750","SAR4_0.9",30,0.9,0.896761119046,221,0.245555555556,30,0.0403271395804,0.157897460142852,0
"751","SAR0_0.9",30,0.9,0.891399342257,805,0.894444444444,30,0.140479612585,0.0101663353980691,0
"752","SAR1_0.9",30,0.9,0.886237050117,809,0.898888888889,30,0.141698888589,0.00992380110036408,0
"753","SAR2_0.9",30,0.9,0.907335863291,329,0.365555555556,30,0.0449982425143,0.108061991240829,0
"754","SAR3_0.9",30,0.9,0.90635836462,863,0.958888888889,30,0.15724438019,0.00705115072498273,0
"755","SAR4_0.9",30,0.9,0.895433012444,719,0.798888888889,30,0.116593376562,0.0170541461952411,0
"756","SAR0_0.9",30,0.9,0.884091908319,303,0.336666666667,30,0.0455187432618,0.125064353858254,0
"757","SAR1_0.9",30,0.9,0.893326543907,733,0.814444444444,30,0.120424799624,0.0157188883139587,0
"758","SAR2_0.9",30,0.9,0.89624169447,505,0.561111111111,30,0.0688917076616,0.0535878585148684,0
"759","SAR3_0.9",30,0.9,0.887891284724,513,0.57,30,0.0710649694192,0.0521630278513038,0
"760","SAR4_0.9",30,0.9,0.910667916054,497,0.552222222222,30,0.0661644409953,0.0544940488743446,0
"761","SAR0_0.9",30,0.9,0.897849299618,91,0.101111111111,30,0.0493138486547,0.282862843553314,0
"762","SAR1_0.9",30,0.9,0.916760598731,569,0.632222222222,30,0.0792838276807,0.0381301193984001,0
"763","SAR2_0.9",30,0.9,0.904810844976,109,0.121111111111,30,0.0447481521098,0.245884298899254,0
"764","SAR3_0.9",30,0.9,0.892061683234,785,0.872222222222,30,0.134801345134,0.0114982902059199,0
"765","SAR4_0.9",30,0.9,0.90473363781,613,0.681111111111,30,0.0898054496899,0.030700255236313,0
"766","SAR0_0.9",30,0.9,0.908909025483,543,0.603333333333,30,0.0747193250026,0.0438145385423447,0
"767","SAR1_0.9",30,0.9,0.899445860986,689,0.765555555556,30,0.108561169625,0.0202446623379006,0
"768","SAR2_0.9",30,0.9,0.910915772156,717,0.796666666667,30,0.115372370528,0.0171409662315958,0
"769","SAR3_0.9",30,0.9,0.903577417333,555,0.616666666667,30,0.0775376965445,0.0415322550040031,0
"770","SAR4_0.9",30,0.9,0.892388543104,171,0.19,30,0.041094087201,0.190724212118636,0
"771","SAR0_0.9",30,0.9,0.894379069129,815,0.905555555556,30,0.143297063442,0.00955003608298639,0
"772","SAR1_0.9",30,0.9,0.882479698318,879,0.976666666667,30,0.161834634451,0.00635984449793221,0
"773","SAR2_0.9",30,0.9,0.884037048599,769,0.854444444444,30,0.130549160433,0.0127006853689765,0
"774","SAR3_0.9",30,0.9,0.892080214323,353,0.392222222222,30,0.048813614079,0.102851011483109,0
"775","SAR4_0.9",30,0.9,0.885854786606,765,0.85,30,0.129395768162,0.0130071212596185,0
"776","SAR0_0.9",30,0.9,0.893183169485,779,0.865555555556,30,0.133088202328,0.0119248094520568,0
"777","SAR1_0.9",30,0.9,0.86153158705,241,0.267777777778,30,0.0450037907859,0.163393372563212,0
"778","SAR2_0.9",30,0.9,0.889338215583,251,0.278888888889,30,0.0420618969052,0.146361609182214,0
"779","SAR3_0.9",30,0.9,0.911483957636,217,0.241111111111,30,0.0385579477801,0.153105155925018,0
"780","SAR4_0.9",30,0.9,0.905795991444,663,0.736666666667,30,0.10162991162,0.0233539346701113,0
"781","SAR0_0.9",30,0.9,0.885497313728,879,0.976666666667,30,0.161853410768,0.0063603382833617,0
"782","SAR1_0.9",30,0.9,0.883630069141,563,0.625555555556,30,0.0808223582053,0.0407778588814968,0
"783","SAR2_0.9",30,0.9,0.895827286855,811,0.901111111111,30,0.142127559796,0.00978890091500201,0
"784","SAR3_0.9",30,0.9,0.872709851163,815,0.905555555556,30,0.143584401027,0.00957423942330454,0
"785","SAR4_0.9",30,0.9,0.890684316719,371,0.412222222222,30,0.0507831956283,0.0964404888133225,0
"786","SAR0_0.9",30,0.9,0.89599916041,507,0.563333333333,30,0.0692614652726,0.0530961377649252,0
"787","SAR1_0.9",30,0.9,0.901294174988,659,0.732222222222,30,0.100916077193,0.0239502156405862,0
"788","SAR2_0.9",30,0.9,0.899552213622,729,0.81,30,0.119096392289,0.0160564497774413,0
"789","SAR3_0.9",30,0.9,0.885690995996,609,0.676666666667,30,0.0903162933198,0.031894106285946,0
"790","SAR4_0.9",30,0.9,0.869356085269,451,0.501111111111,30,0.0629842841223,0.0718707856736933,0
"791","SAR0_0.9",30,0.9,0.901314065839,889,0.987777777778,30,0.16490273253,0.00596442194631035,0
"792","SAR1_0.9",30,0.9,0.890485808632,869,0.965555555556,30,0.158967605552,0.00678514404978653,0
"793","SAR2_0.9",30,0.9,0.883190819093,727,0.807777777778,30,0.119234946984,0.0163497158601539,0
"794","SAR3_0.9",30,0.9,0.888201973701,557,0.618888888889,30,0.0792456810819,0.0418442324626475,0
"795","SAR4_0.9",30,0.9,0.892948060188,745,0.827777777778,30,0.123688458519,0.0146394605165333,0
"796","SAR0_0.9",30,0.9,0.875289145074,851,0.945555555556,30,0.153762611756,0.00761763049004362,0
"797","SAR1_0.9",30,0.9,0.887562712083,81,0.09,30,0.0536009964269,0.314720183787621,1
"798","SAR2_0.9",30,0.9,0.885265116718,383,0.425555555556,30,0.0526615934394,0.0931169085775151,0
"799","SAR3_0.9",30,0.9,0.885089254447,693,0.77,30,0.110334742996,0.0199342194160309,0
"800","SAR4_0.9",30,0.9,0.889002419458,413,0.458888888889,30,0.0558346993361,0.0818560601596497,0
"801","SAR0_0.9",30,0.9,0.879812540532,105,0.116666666667,30,0.0490496667688,0.272559711018103,0
"802","SAR1_0.9",30,0.9,0.89861574433,73,0.0811111111111,30,0.0545049353142,0.325510543995174,1
"803","SAR2_0.9",30,0.9,0.881499400095,809,0.898888888889,30,0.141770753202,0.00993003221468045,0
"804","SAR3_0.9",30,0.9,0.89664433474,377,0.418888888889,30,0.0507953173583,0.0930543537639752,0
"805","SAR4_0.9",30,0.9,0.886871203023,781,0.867777777778,30,0.133802438557,0.0117959362648002,0
"806","SAR0_0.9",30,0.9,0.899460496719,485,0.538888888889,30,0.065221068794,0.0585894088690724,0
"807","SAR1_0.9",30,0.9,0.898357119012,883,0.981111111111,30,0.163110172317,0.00620008381970068,0
"808","SAR2_0.9",30,0.9,0.884473300837,829,0.921111111111,30,0.147421735799,0.00875630165467284,0
"809","SAR3_0.9",30,0.9,0.866540774622,653,0.725555555556,30,0.101644977456,0.0253533007051819,0
"810","SAR4_0.9",30,0.9,0.893049286506,777,0.863333333333,30,0.132530783777,0.0120713608555576,0
"811","SAR0_0.9",30,0.9,0.908420368655,837,0.93,30,0.149562453317,0.00831204829325559,0
"812","SAR1_0.9",30,0.9,0.912447651324,161,0.178888888889,30,0.0389675042153,0.18619099207468,0
"813","SAR2_0.9",30,0.9,0.895369216988,665,0.738888888889,30,0.102752604399,0.0232483476573392,0
"814","SAR3_0.9",30,0.9,0.898526664142,613,0.681111111111,30,0.0902603987217,0.030866360336953,0
"815","SAR4_0.9",30,0.9,0.889070337699,267,0.296666666667,30,0.0428031889811,0.139082270567307,0
"816","SAR0_0.9",30,0.9,0.868548828684,515,0.572222222222,30,0.0732127439498,0.0530179754617397,0
"817","SAR1_0.9",30,0.9,0.887971934484,667,0.741111111111,30,0.10368527055,0.0230943258045139,0
"818","SAR2_0.9",30,0.9,0.912996324467,775,0.861111111111,30,0.131449353494,0.0121631443696215,0
"819","SAR3_0.9",30,0.9,0.900876060352,129,0.143333333333,30,0.0426911051919,0.223101224745264,0
"820","SAR4_0.9",30,0.9,0.880956738104,809,0.898888888889,30,0.141778982785,0.00993074578303376,0
"821","SAR0_0.9",30,0.9,0.930534246956,69,0.0766666666667,30,0.0509715240238,0.306421172687124,0
"822","SAR1_0.9",30,0.9,0.877080584876,763,0.847777777778,30,0.129108623304,0.0131965052564301,0
"823","SAR2_0.9",30,0.9,0.885250130266,267,0.296666666667,30,0.0432387689098,0.140527624701192,0
"824","SAR3_0.9",30,0.9,0.895699342017,537,0.596666666667,30,0.0747323972057,0.045880704730531,0
"825","SAR4_0.9",30,0.9,0.893904762702,133,0.147777777778,30,0.0432308720451,0.223643722652131,0
"826","SAR0_0.9",30,0.9,0.927662577787,671,0.745555555556,30,0.102356952869,0.0220351255431988,0
"827","SAR1_0.9",30,0.9,0.905962367393,183,0.203333333333,30,0.0391437367502,0.17480698028432,0
"828","SAR2_0.9",30,0.9,0.873468890934,885,0.983333333333,30,0.163501286068,0.00611472641170921,0
"829","SAR3_0.9",30,0.9,0.870742396776,807,0.896666666667,30,0.141376194217,0.010069579275322,0
"830","SAR4_0.9",30,0.9,0.892541049206,883,0.981111111111,30,0.163067365974,0.00619888855281001,0
"831","SAR0_0.9",30,0.9,0.902756171624,841,0.934444444444,30,0.15077026928,0.00810811294887194,0
"832","SAR1_0.9",30,0.9,0.924961006658,643,0.714444444444,30,0.0954787935791,0.0257151025337223,0
"833","SAR2_0.9",30,0.9,0.883259841071,465,0.516666666667,30,0.0636509965676,0.065895612799978,0
"834","SAR3_0.9",30,0.9,0.887547136088,247,0.274444444444,30,0.042117127884,0.149012124819061,0
"835","SAR4_0.9",30,0.9,0.872938189838,651,0.723333333333,30,0.100770456218,0.0255317974449734,0
"836","SAR0_0.9",30,0.9,0.906325586549,161,0.178888888889,30,0.0397253459445,0.189873525507908,0
"837","SAR1_0.9",30,0.9,0.910806052104,655,0.727777777778,30,0.0993403474357,0.0243310468633298,0
"838","SAR2_0.9",30,0.9,0.886045920576,183,0.203333333333,30,0.0415827619282,0.185898968355272,0
"839","SAR3_0.9",30,0.9,0.910275595036,565,0.627777777778,30,0.0789940151023,0.0391885602852409,0
"840","SAR4_0.9",30,0.9,0.90444113621,691,0.767777777778,30,0.108813181943,0.0199620059365933,0
"841","SAR0_0.9",30,0.9,0.895440564299,587,0.652222222222,30,0.0847993339049,0.0355368357426192,0
"842","SAR1_0.9",30,0.9,0.905966094131,503,0.558888888889,30,0.0676371657102,0.0533516689581077,0
"843","SAR2_0.9",30,0.9,0.898161111674,559,0.621111111111,30,0.0787961901892,0.0409534180035742,0
"844","SAR3_0.9",30,0.9,0.892438012675,751,0.834444444444,30,0.125344801884,0.0141260569170415,0
"845","SAR4_0.9",30,0.9,0.888061517046,687,0.763333333333,30,0.10865879275,0.0206034444668277,0
"846","SAR0_0.9",30,0.9,0.891337238972,395,0.438888888889,30,0.0533938099636,0.0876843621292857,0
"847","SAR1_0.9",30,0.9,0.874504912785,227,0.252222222222,30,0.0430842697638,0.165117825398633,0
"848","SAR2_0.9",30,0.9,0.902613058385,703,0.781111111111,30,0.112034472358,0.0186533913760548,0
"849","SAR3_0.9",30,0.9,0.873508282704,375,0.416666666667,30,0.0530531065542,0.0984936939253927,0
"850","SAR4_0.9",30,0.9,0.884023005883,197,0.218888888889,30,0.0416719771218,0.177870910582951,0
"851","SAR0_0.9",30,0.9,0.883889378363,739,0.821111111111,30,0.122399980507,0.0152193272014091,0
"852","SAR1_0.9",30,0.9,0.879383980718,199,0.221111111111,30,0.04223540972,0.179093690854927,0
"853","SAR2_0.9",30,0.9,0.898248640549,515,0.572222222222,30,0.0704626927283,0.050933929216884,0
"854","SAR3_0.9",30,0.9,0.898049723168,151,0.167777777778,30,0.0412877142811,0.203238505213746,0
"855","SAR4_0.9",30,0.9,0.90394976797,345,0.383333333333,30,0.0467853361884,0.103022617536927,0
"856","SAR0_0.9",30,0.9,0.867520649403,885,0.983333333333,30,0.163454051104,0.0061133851818666,0
"857","SAR1_0.9",30,0.9,0.88888275007,175,0.194444444444,30,0.0414143380693,0.189878295346892,0
"858","SAR2_0.9",30,0.9,0.892442613356,787,0.874444444444,30,0.135356255187,0.0113574244881496,0
"859","SAR3_0.9",30,0.9,0.889548363313,89,0.0988888888889,30,0.0510656965732,0.29441644149673,0
"860","SAR4_0.9",30,0.9,0.860572001461,587,0.652222222222,30,0.087568116585,0.0367703768977378,0
"861","SAR0_0.9",30,0.9,0.88744417846,217,0.241111111111,30,0.0413604683451,0.164443983112134,0
"862","SAR1_0.9",30,0.9,0.883197936078,455,0.505555555556,30,0.0621654372365,0.0689618634603926,0
"863","SAR2_0.9",30,0.9,0.899257037395,471,0.523333333333,30,0.0630015778597,0.062485287384559,0
"864","SAR3_0.9",30,0.9,0.926945720912,609,0.676666666667,30,0.0872559378022,0.030742701265969,0
"865","SAR4_0.9",30,0.9,0.884400259629,877,0.974444444444,30,0.161266391189,0.00644309813306045,0
"866","SAR0_0.9",30,0.9,0.902433009428,805,0.894444444444,30,0.140297933174,0.0101502406711088,0
"867","SAR1_0.9",30,0.9,0.875901621937,295,0.327777777778,30,0.0459037278598,0.131200775241774,0
"868","SAR2_0.9",30,0.9,0.883315384192,611,0.678888888889,30,0.0909338288591,0.0316158881227371,0
"869","SAR3_0.9",30,0.9,0.874547799279,527,0.585555555556,30,0.0747859596861,0.0495379896919804,0
"870","SAR4_0.9",30,0.9,0.870029646517,533,0.592222222222,30,0.0762843720564,0.0483325159517094,0
"871","SAR0_0.9",30,0.9,0.909689735869,539,0.598888888889,30,0.0738787376233,0.0446431350523997,0
"872","SAR1_0.9",30,0.9,0.904826723701,759,0.843333333333,30,0.127155768198,0.0134167771459201,0
"873","SAR2_0.9",30,0.9,0.905508109152,201,0.223333333333,30,0.0390885556314,0.16437873988071,0
"874","SAR3_0.9",30,0.9,0.883563763848,653,0.725555555556,30,0.100569550128,0.0250635519399533,0
"875","SAR4_0.9",30,0.9,0.898087198752,733,0.814444444444,30,0.120236451108,0.0156913837470565,0
"876","SAR0_0.9",30,0.9,0.879175382912,621,0.69,30,0.0934602901991,0.0300401710562038,0
"877","SAR1_0.9",30,0.9,0.917264513842,693,0.77,30,0.10866606856,0.0196040343984757,0
"878","SAR2_0.9",30,0.9,0.920164126625,173,0.192222222222,30,0.037644490762,0.173383741786481,0
"879","SAR3_0.9",30,0.9,0.915512193475,109,0.121111111111,30,0.0432528105361,0.237518812774257,0
"880","SAR4_0.9",30,0.9,0.901023467205,567,0.63,30,0.0801735564043,0.039190328240451,0
"881","SAR0_0.9",30,0.9,0.906304445915,675,0.75,30,0.104612174172,0.02183087320519,0
"882","SAR1_0.9",30,0.9,0.903870716013,525,0.583333333333,30,0.0717629803892,0.0481615214043125,0
"883","SAR2_0.9",30,0.9,0.920093943287,633,0.703333333333,30,0.093381164952,0.0272363840802452,0
"884","SAR3_0.9",30,0.9,0.921375602552,649,0.721111111111,30,0.0971886067072,0.0249585383746023,0
"885","SAR4_0.9",30,0.9,0.899376824041,589,0.654444444444,30,0.0849159089243,0.0350294781846794,0
"886","SAR0_0.9",30,0.9,0.90414725367,699,0.776666666667,30,0.110910240621,0.0190727014220737,0
"887","SAR1_0.9",30,0.9,0.909876991862,865,0.961111111111,30,0.157843671161,0.00696163983421598,0
"888","SAR2_0.9",30,0.9,0.903949053145,829,0.921111111111,30,0.147249330461,0.0087423417088753,0
"889","SAR3_0.9",30,0.9,0.859718969339,371,0.412222222222,30,0.0541406560237,0.103009673468377,0
"890","SAR4_0.9",30,0.9,0.901981788946,719,0.798888888889,30,0.11630551954,0.0170074269432279,0
"891","SAR0_0.9",30,0.9,0.865731203946,677,0.752222222222,30,0.107411276832,0.022099769159698,0
"892","SAR1_0.9",30,0.9,0.912718435259,171,0.19,30,0.0385883690347,0.178900251824179,0
"893","SAR2_0.9",30,0.9,0.903378303704,889,0.987777777778,30,0.164921405608,0.00596496320166005,0
"894","SAR3_0.9",30,0.9,0.914708127028,713,0.792222222222,30,0.114122062198,0.0175120621567787,0
"895","SAR4_0.9",30,0.9,0.897695660353,599,0.665555555556,30,0.087213271416,0.0332843777078517,0
"896","SAR0_0.9",30,0.9,0.882206525305,207,0.23,30,0.0418960950229,0.17274250800453,0
"897","SAR1_0.9",30,0.9,0.902318006853,613,0.681111111111,30,0.0899824726292,0.0307648773142328,0
"898","SAR2_0.9",30,0.9,0.874527231087,241,0.267777777778,30,0.04344241606,0.15760691161895,0
"899","SAR3_0.9",30,0.9,0.902280518092,289,0.321111111111,30,0.0425709772902,0.125022577321988,0
"900","SAR4_0.9",30,0.9,0.898486186242,857,0.952222222222,30,0.155472321196,0.00732691864469696,0
"901","SAR0_0.9",30,0.9,0.884051694572,587,0.652222222222,30,0.0857020153082,0.03593857119245,0
"902","SAR1_0.9",30,0.9,0.885060129877,513,0.57,30,0.0713276314363,0.0523648950325143,0
"903","SAR2_0.9",30,0.9,0.900449002681,47,0.0522222222222,30,0.0671908105698,0.424451542735049,1
"904","SAR3_0.9",30,0.9,0.928086482425,707,0.785555555556,30,0.111871791129,0.0180122208300812,0
"905","SAR4_0.9",30,0.9,0.885951235173,753,0.836666666667,30,0.126108138229,0.0139848277433831,0
"906","SAR0_0.9",30,0.9,0.889554438354,433,0.481111111111,30,0.0584070011509,0.075140394905765,0
"907","SAR1_0.9",30,0.9,0.908538975222,633,0.703333333333,30,0.094171257761,0.0274837868113633,0
"908","SAR2_0.9",30,0.9,0.881686444788,823,0.914444444444,30,0.145737014988,0.00909580702061965,0
"909","SAR3_0.9",30,0.9,0.900357946224,613,0.681111111111,30,0.0901261425794,0.0308173335082074,0
"910","SAR4_0.9",30,0.9,0.876291849575,405,0.45,30,0.0561737455233,0.0867272802661493,0
"911","SAR0_0.9",30,0.9,0.920428924335,251,0.278888888889,30,0.0385811628254,0.134027037768339,0
"912","SAR1_0.9",30,0.9,0.885379724316,149,0.165555555556,30,0.0430706902855,0.213372129888514,0
"913","SAR2_0.9",30,0.9,0.917130192327,353,0.392222222222,30,0.0461638777971,0.0971268126624871,0
"914","SAR3_0.9",30,0.9,0.882243671926,875,0.972222222222,30,0.160675434,0.00652677462609745,0
"915","SAR4_0.9",30,0.9,0.859867119147,173,0.192222222222,30,0.0452225312901,0.208980934460144,0
"916","SAR0_0.9",30,0.9,0.905135620157,793,0.881111111111,30,0.136793804277,0.0109220314465473,0
"917","SAR1_0.9",30,0.9,0.905918064732,629,0.698888888889,30,0.0934099450732,0.028143393775321,0
"918","SAR2_0.9",30,0.9,0.914638825194,697,0.774444444444,30,0.109855714121,0.0191904433040665,0
"919","SAR3_0.9",30,0.9,0.900097795933,665,0.738888888889,30,0.102469300876,0.0231788448511795,0
"920","SAR4_0.9",30,0.9,0.898871922728,823,0.914444444444,30,0.145552515704,0.00908071245447846,0
"921","SAR0_0.9",30,0.9,0.892578580588,233,0.258888888889,30,0.0410881880617,0.153709312163846,0
"922","SAR1_0.9",30,0.9,0.893286534205,777,0.863333333333,30,0.132524740991,0.0120707205678772,0
"923","SAR2_0.9",30,0.9,0.883377831062,341,0.378888888889,30,0.0486381804553,0.109623349888573,0
"924","SAR3_0.9",30,0.9,0.903861586161,579,0.643333333333,30,0.0824318902709,0.0367339855056177,0
"925","SAR4_0.9",30,0.9,0.884128532507,489,0.543333333333,30,0.0673482213676,0.0588509523242289,0
"926","SAR0_0.9",30,0.9,0.911814874939,575,0.638888888889,30,0.0809451183689,0.0371845589309237,0
"927","SAR1_0.9",30,0.9,0.879094590393,661,0.734444444444,30,0.102762653226,0.0240275069490275,0
"928","SAR2_0.9",30,0.9,0.897227832171,551,0.612222222222,30,0.0772921998535,0.0426935565163851,0
"929","SAR3_0.9",30,0.9,0.860361873783,453,0.503333333333,30,0.0641877860587,0.0722904839761285,0
"930","SAR4_0.9",30,0.9,0.919553283512,289,0.321111111111,30,0.0407028134722,0.119424025541253,0
"931","SAR0_0.9",30,0.9,0.89630453072,681,0.756666666667,30,0.106693430344,0.0212255135939022,0
"932","SAR1_0.9",30,0.9,0.895832611338,713,0.792222222222,30,0.114987292914,0.017658992467006,0
"933","SAR2_0.9",30,0.9,0.88900557327,803,0.892222222222,30,0.139951042201,0.0102967751488456,0
"934","SAR3_0.9",30,0.9,0.882343233246,311,0.345555555556,30,0.0462900575737,0.122214552943416,0
"935","SAR4_0.9",30,0.9,0.86269257764,441,0.49,30,0.0622631750825,0.0760586760949461,0
"936","SAR0_0.9",30,0.9,0.919681407016,583,0.647777777778,30,0.0820169188691,0.0354035076160913,0
"937","SAR1_0.9",30,0.9,0.920376464821,447,0.496666666667,30,0.057300800272,0.0669788822847878,0
"938","SAR2_0.9",30,0.9,0.891668996848,227,0.252222222222,30,0.0410452601241,0.157153743160238,0
"939","SAR3_0.9",30,0.9,0.911384338271,641,0.712222222222,30,0.0958898387374,0.0262587175933921,0
"940","SAR4_0.9",30,0.9,0.889504957822,129,0.143333333333,30,0.0442372303432,0.231333434602548,0
"941","SAR0_0.9",30,0.9,0.8957449196,859,0.954444444444,30,0.156057735171,0.00723431126011142,0
"942","SAR1_0.9",30,0.9,0.895336823493,309,0.343333333333,30,0.0447048017864,0.119135847638068,0
"943","SAR2_0.9",30,0.9,0.89098023174,713,0.792222222222,30,0.11520944404,0.0176967392361872,0
"944","SAR3_0.9",30,0.9,0.891869945121,213,0.236666666667,30,0.0407832482813,0.164493270156664,0
"945","SAR4_0.9",30,0.9,0.916130344165,753,0.836666666667,30,0.125105424475,0.0138586685354718,0
"946","SAR0_0.9",30,0.9,0.88083090594,701,0.778888888889,30,0.11258671634,0.0190697125132129,0
"947","SAR1_0.9",30,0.9,0.902142404539,151,0.167777777778,30,0.0407620675141,0.200605885134898,0
"948","SAR2_0.9",30,0.9,0.893040819664,799,0.887777777778,30,0.138742980492,0.01054817280202,0
"949","SAR3_0.9",30,0.9,0.916447479518,779,0.865555555556,30,0.132509870856,0.0118643849982466,0
"950","SAR4_0.9",30,0.9,0.922402660127,391,0.434444444444,30,0.0497159266338,0.0835332662238452,0
"951","SAR0_0.9",30,0.9,0.91137567442,789,0.876666666667,30,0.13551130829,0.0111789738114308,0
"952","SAR1_0.9",30,0.9,0.890579493101,577,0.641111111111,30,0.0830902858855,0.0376324653828715,0
"953","SAR2_0.9",30,0.9,0.882060687448,311,0.345555555556,30,0.0463215909398,0.122299809808241,0
"954","SAR3_0.9",30,0.9,0.888630073427,317,0.352222222222,30,0.0460484635582,0.1178717528,0
"955","SAR4_0.9",30,0.9,0.889359187807,161,0.178888888889,30,0.0418721583792,0.200320170357868,0
"956","SAR0_0.9",30,0.9,0.908691366297,861,0.956666666667,30,0.156655036345,0.00714149979350631,0
