VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.9;0.883776285;205;20;0.5125;0.070572175;0
SAR1;0.9;0.835026247;30;20;0.075;0.421272055;1
SAR1;0.9;0.910851761;132;20;0.33;0.125912701;0
SAR1;0.9;0.911070043;9;20;0.0225;0.634204177;1
SAR1;0.9;0.874502214;12;20;0.03;0.603186871;1
SAR1;0.9;0.877945946;23;20;0.0575;0.439630748;1
SAR1;0.9;0.880998709;17;20;0.0425;0.511399838;1
SAR1;0.9;0.870461174;22;20;0.055;0.458583731;1
SAR1;0.9;0.892976844;4;20;0.01;0.788251446;1
SAR1;0.9;0.922387262;154;20;0.385;0.103824959;0
SAR1;0.9;0.869959105;27;20;0.0675;0.409636222;1
SAR1;0.9;0.869654521;11;20;0.0275;0.62782321;1
SAR1;0.9;0.899485785;26;20;0.065;0.387420512;1
SAR1;0.9;0.863535304;21;20;0.0525;0.477526893;1
SAR1;0.9;0.904770874;11;20;0.0275;0.593741803;1
SAR1;0.9;0.912858209;88;20;0.22;0.171235457;0
SAR1;0.9;0.880232472;22;20;0.055;0.448048058;1
SAR1;0.9;0.903474535;11;20;0.0275;0.595041928;1
SAR1;0.9;0.847440094;31;20;0.0775;0.400809598;1
SAR1;0.9;0.902650619;12;20;0.03;0.574902881;1
SAR1;0.9;0.874501596;42;20;0.105;0.309454323;1
SAR1;0.9;0.87414932;12;20;0.03;0.603532326;1
SAR1;0.9;0.881404506;8;20;0.02;0.685112015;1
SAR1;0.9;0.907706273;140;20;0.35;0.119641692;0
SAR1;0.9;0.934168853;163;20;0.4075;0.094183836;0
SAR1;0.9;0.889097285;10;20;0.025;0.631081513;1
SAR1;0.9;0.901528211;15;20;0.0375;0.52068136;1
SAR1;0.9;0.854951947;5;20;0.0125;0.779383853;1
SAR1;0.9;0.882662965;5;20;0.0125;0.764300581;1
SAR1;0.9;0.888681072;26;20;0.065;0.398795303;1
